0,0,0,0,0,1.54620529814676,-4.11599541168013,1
1,-99,-99,-99,-99,0.186669355477478,-1.05179187484232,1
0,0,0,0,0,-0.855017634949381,-4.68865352761645,1
0,0,0,0,0,-0.421444946778536,-1.32304244082725,1
0,0,0,0,0,-1.59590857270267,-4.62200700005799,1
0,0,0,0,0,-0.287537165386131,-3.21309733929386,1
0,0,0,0,1,0.0048201155058728,-2.95831606338984,1
0,0,0,0,0,1.13629003600748,-4.92771617166477,1
0,0,0,0,0,-2.73766987474564,-3.02648917227944,1
0,0,0,0,0,-0.420644226321476,-1.50258442734436,1
0,0,0,0,0,-0.196994205094414,-2.13361341714948,1
0,1,-99,-99,-99,1.3554668481087,-3.26437678520069,1
0,0,0,0,0,-1.58359883253704,-4.60972356035974,1
1,-99,-99,-99,-99,-0.852687551347188,-1.04632313740875,1
1,-99,-99,-99,-99,1.28521081765991,-1.48175507360201,1
0,0,0,0,0,-1.08867328994465,-4.17209385579082,1
0,0,0,0,0,-0.302319762499404,-4.06609669364876,1
0,0,0,0,0,1.78674046287193,-1.54739840215211,1
1,-99,-99,-99,-99,0.92324701455511,-0.0936801904718189,1
0,0,0,0,0,-0.326058122431104,-3.59528120865033,1
0,0,0,0,0,-0.203726209587805,-4.14352443931163,1
0,0,0,0,0,-0.977072740438766,-6.14608154779556,1
1,-99,-99,-99,-99,0.218296504553518,-2.99975111303,1
0,0,0,0,0,-1.09268515400782,-0.680895135185178,1
0,1,-99,-99,-99,-0.05940650692771,-2.1284350203762,1
0,0,0,0,0,-0.702508152876091,-2.33110918158772,1
0,1,-99,-99,-99,-0.670009951550428,-5.03119648560458,1
0,0,0,1,-99,-0.144858787680391,-1.96279166959997,1
0,0,0,0,0,-0.0169360012725525,-4.49292341039311,1
1,-99,-99,-99,-99,1.61318726960474,-0.597726789423405,1
0,0,0,0,0,-1.28325993531157,-1.96929457602018,1
0,0,0,0,0,0.198752261105965,-2.32538407238517,1
0,0,0,0,0,-0.767041384721343,-4.51995351476481,1
0,0,0,0,0,-0.931086154474115,-3.35143797145877,1
0,0,0,0,0,-2.16112076845452,-3.79706957765291,1
0,0,0,0,0,0.0567849318910696,-4.6870448031638,1
0,0,0,0,0,-1.18344170294887,-1.41506168953415,1
0,0,0,0,0,-0.519066199408564,-3.77387349180641,1
0,0,0,0,0,-0.652945473111909,-2.51170659520495,1
0,0,0,0,0,-0.21824899409316,-3.54709156870205,1
0,0,0,0,0,-0.59888932262685,-2.33629712546309,1
0,0,0,0,0,-0.0386364313989149,-3.34137220255057,1
1,-99,-99,-99,-99,1.46699498737247,1.9593050014526,1
