0,0,0,0,0,-2.56404769957044,-5.68412721442364,1
0,0,0,0,0,-0.0648263387303942,-3.39163129966157,1
0,0,0,0,0,0.0193825323243869,-1.78695638320913,1
0,0,0,0,0,0.707538468199224,-1.21584887988209,1
0,1,-99,-99,-99,-0.216250768221222,-0.635700936837611,1
0,0,0,0,1,1.13914609268045,-0.743136169463079,1
0,0,0,0,0,0.235201210570009,-0.51468758689746,1
0,0,1,-99,-99,1.06288466467741,-1.87169761343322,1
0,1,-99,-99,-99,0.308742639561637,-0.644323203040717,1
0,0,0,0,0,-1.4025128089381,-1.70832890603941,1
0,0,0,0,0,0.0638699988475866,-3.52455002797083,1
0,0,0,0,0,-0.182099883153048,-1.48597169842162,1
0,1,-99,-99,-99,-0.504803474805779,-2.56206244783543,1
1,-99,-99,-99,-99,0.713459787593981,-1.15379179216389,1
0,1,-99,-99,-99,1.60366765854039,-0.966318820115447,1
0,0,0,0,0,-1.48092807124106,-4.8298793842684,1
0,0,0,0,0,-0.690260400477174,-1.56700656507266,1
0,0,0,0,0,-1.64318959335781,-3.36363846983741,1
0,0,0,0,0,-1.00745926432589,-3.36003652326491,1
0,1,-99,-99,-99,1.70504548792235,-1.41142208673856,1
0,0,0,0,0,0.375958927408752,-4.70420399518668,1
0,0,0,0,0,-0.844595688297372,-2.19573487899765,1
0,0,0,0,0,0.783241300223407,-1.61479079548121,1
0,1,-99,-99,-99,0.817093139628137,-5.18413473360291,1
0,0,0,0,0,-0.345846671796204,-3.02858872767138,1
1,-99,-99,-99,-99,0.562983777152561,-2.16863256002267,1
0,0,0,0,0,0.131834155132251,-4.5821560866781,1
0,0,0,1,-99,-0.123738461103511,-1.93676197889394,1
0,0,0,0,0,-0.241838525343992,-2.60771073742637,1
0,0,0,0,0,-1.31501228881021,-2.58055908920846,1
0,0,0,0,0,-1.05577613700994,-5.89344847177657,1
0,0,0,0,0,-1.26005196631032,-2.09562748811119,1
0,0,0,0,0,0.347072778553931,-1.46216881491378,1
0,1,-99,-99,-99,1.0968561582935,-2.8440799315776,1
1,-99,-99,-99,-99,2.90444275013794,-1.83476537928478,1
0,0,0,0,0,1.41505197702488,-1.90468875980582,1
1,-99,-99,-99,-99,1.36503721904814,-1.20647392691885,1
0,0,0,0,0,-0.774390288217027,-5.95644608407115,1
0,0,0,0,0,-2.39094235028855,-2.84025877661945,1
0,0,0,0,0,0.201423385056464,-1.99596778341071,1
0,0,1,-99,-99,0.337623637289998,-3.19889002111236,1
0,0,1,-99,-99,1.83685436567228,0.0266064936950139,1
0,0,0,0,0,-1.22050107970148,-1.92865263017698,1
0,0,0,0,0,-1.6135519516295,-4.04801008242556,1
1,-99,-99,-99,-99,1.15393883264174,-0.955249172411988,1
0,0,0,0,0,-0.316336222787698,-3.17246857513712,1
0,0,0,0,0,0.277177146732351,-1.82798709141978,1
0,0,0,0,0,0.0718586645529366,-3.2616881914309,1
0,0,0,0,0,-0.531658439005806,-2.304011984937,1
0,0,0,0,0,-2.25744013332965,-5.17643756516849,1
1,-99,-99,-99,-99,0.718824362399921,-2.40254123774582,1
0,0,0,0,0,-0.732560145440237,-3.18643361970455,1
0,0,0,0,0,0.922997665887954,-3.32614702170892,1
0,1,-99,-99,-99,0.736404341431367,-2.71534756928932,1
0,0,0,1,-99,0.454210045420203,-1.94616724453164,1
0,0,0,0,0,0.869173703410643,-0.341008483232799,1
0,0,1,-99,-99,0.8468843700953,0.274163816646507,1
0,0,0,0,0,0.38667124894745,-5.17893526592091,1
0,0,0,0,0,-0.807814886874115,-1.84223473948275,1
0,0,0,0,0,-0.371326471343352,-4.17601674989009,1
1,-99,-99,-99,-99,1.87354265196643,-3.26888577815115,1
0,0,0,0,0,-0.844738021348064,-2.19475191199311,1
0,0,0,0,0,-0.693787096743494,-3.2477151707645,1
0,0,0,0,0,-0.381476857581656,-3.48069300822044,1
0,0,0,0,0,-1.25488474849917,-3.35964232657341,1
0,0,0,0,0,-0.275846555223361,-0.0631836015319764,1
0,0,0,0,0,0.27331065986495,-2.8675471044263,1
0,0,0,0,0,0.857817858396495,-5.02026358754556,1
0,1,-99,-99,-99,1.25279786283326,-0.387973080970431,1
0,1,-99,-99,-99,-0.770567775680696,-2.39835513120978,1
0,0,0,0,0,-0.968200163616442,-2.38974023580581,1
0,0,0,1,-99,0.767131909331762,-0.496781553725995,1
0,0,0,1,-99,1.63047848695045,-1.70105427991158,1
0,0,0,0,0,-1.83295249491874,-1.50232442590703,1
0,0,0,0,0,-1.15128854652747,-4.26125846420787,1
0,0,0,0,0,-0.573603278049944,-4.22539837126798,1
0,0,0,0,0,0.27214831527247,-3.1340249097061,1
0,0,1,-99,-99,1.67576159666888,-1.81404782321442,1
0,0,0,1,-99,0.820805705571848,-4.01485732931229,1
0,0,0,0,0,-0.430794308844692,-2.42887762557402,1
0,0,0,0,0,0.139977764431513,-4.92579380659235,1
1,-99,-99,-99,-99,0.346324236651367,-0.717145896353775,1
0,0,0,0,0,-1.31838407724418,-3.11417432681434,1
0,0,0,1,-99,-0.352196490835735,-1.56319126372999,1
0,0,0,0,0,0.23283987954357,-2.50682253504771,1
0,0,0,0,0,0.150678464432726,-4.51989008077295,1
0,0,0,0,0,-0.377234522330646,-4.47355021038214,1
0,0,0,1,-99,0.798128778963584,-1.71773651349295,1
0,0,0,1,-99,0.905306561001886,-2.41242197778034,1
0,0,0,0,0,0.833496321540558,-2.86922233180415,1
0,0,0,0,0,-1.0571666533568,-4.43975510136497,1
0,0,0,0,0,-0.165900751685755,-4.24415690237957,1
0,0,0,0,0,-2.91608461617776,-4.9297496867897,1
0,0,0,0,0,-0.804862202342984,-3.14180940072311,1
0,0,0,0,0,0.20496842524061,-4.95845492244738,1
0,0,0,0,0,0.156437602878616,-5.26633333923598,1
0,0,0,0,0,-0.280240651587143,-2.48103703269242,1
0,0,0,0,0,-0.560374857151138,-4.24775060939219,1
0,0,1,-99,-99,0.907301625711708,-0.440475613463128,1
0,0,0,0,0,-0.384941289581968,-3.73789064116522,1
1,-99,-99,-99,-99,1.00493884228428,-0.396808950364459,1
0,0,0,1,-99,1.24808416983521,-0.280734952715573,1
0,0,0,0,0,-0.986611256819829,-5.17693094469317,1
1,-99,-99,-99,-99,1.57895069607595,0.00420401166159712,1
0,0,1,-99,-99,-0.291442130680647,0.128206994740497,1
0,0,0,0,0,-0.115454499122507,-3.23860750953028,1
0,0,0,0,0,-0.126652736544961,-4.06818195347086,1
0,0,0,0,0,-0.886436730995201,-2.95123252289774,1
0,0,0,0,0,-2.11407123495747,-2.56774444900969,1
0,0,0,0,0,0.843692442465368,-0.890745923933988,1
0,0,0,0,0,-0.0248058991448568,-1.63050660916345,1
0,0,0,0,0,-0.0288812580043438,-5.11346753341977,1
0,0,0,0,0,-1.34661800386115,-4.72893748420972,1
1,-99,-99,-99,-99,0.891953031056924,-2.21282452481819,1
0,0,0,0,0,-0.384656368922954,-2.49223690107352,1
1,-99,-99,-99,-99,1.43109663404387,-0.484202874146943,1
0,0,0,0,0,0.237390005665097,-2.66088687738355,1
0,0,0,0,0,0.711067806413468,-3.82167303868245,1
0,0,0,0,1,-0.527725046142743,-1.33290898348916,1
0,0,0,0,0,0.0632773325977828,-1.99153906560982,1
0,0,0,0,0,-1.22112249048409,-3.38468819166492,1
0,0,0,0,0,0.284553467657429,-2.47323892322543,1
0,0,0,0,0,0.813884309797242,-4.85896942465063,1
0,0,0,0,0,-2.72593916643446,-4.98527879131504,1
1,-99,-99,-99,-99,0.879354224832659,-1.72709097189773,1
0,1,-99,-99,-99,1.01577854973351,-1.24089615834111,1
0,0,0,0,0,-0.131940562252961,-0.665375618376437,1
0,0,0,0,0,-0.764535991188708,-1.35919183711904,1
0,0,0,1,-99,1.22906481938496,-0.915421078467929,1
0,1,-99,-99,-99,-0.0938333052581347,-1.61443583297368,1
0,0,1,-99,-99,-0.0358912998920052,-3.04067424949383,1
0,0,0,0,0,-0.0682868645349899,-2.07478645276337,1
1,-99,-99,-99,-99,-0.792567124940262,-2.87696274583608,1
0,0,0,0,0,0.12345286962452,-1.61654983832717,1
0,0,0,0,0,-1.07367523645292,-1.34994376044059,1
0,1,-99,-99,-99,0.98836148377066,-1.86456195128284,1
1,-99,-99,-99,-99,1.9221378359037,-4.03762423132786,1
0,0,0,0,0,-1.8772130230289,-5.61300905203074,1
0,0,0,0,0,-0.481013303063075,-3.27576339735432,1
0,0,0,0,0,-0.176905670017917,-2.69082501517955,1
0,0,0,0,0,-1.35130329227296,-5.97807429314459,1
0,0,0,0,0,0.922183789954348,-1.04141359060494,1
0,0,0,0,0,-0.687389082051932,-2.91861819308127,1
0,0,0,1,-99,2.21094636484822,-2.76787563902269,1
0,0,1,-99,-99,0.874450272092714,-1.51921608313431,1
0,0,0,0,0,1.47489525685631,-2.48546962970813,1
0,0,0,0,0,-0.884470789557382,-3.45966163743543,1
1,-99,-99,-99,-99,1.05060865570849,-2.47788053417755,1
0,0,1,-99,-99,0.667948741698576,-2.33746921339428,1
0,0,0,0,0,-0.810317842506021,-3.6494976807589,1
0,0,0,0,0,-1.8097468028135,-6.36491566725489,1
0,0,0,0,0,-1.12372927061245,-4.83713495448781,1
0,0,0,0,0,0.972499632133516,-3.36616070436584,1
0,0,0,0,1,0.20632358949885,-1.6712692198591,1
0,1,-99,-99,-99,1.12325862030785,-2.68407072645361,1
0,0,0,0,0,0.00664588268981966,-3.16467013137612,1
0,0,0,0,0,0.0736578004229326,-3.86364814093175,1
0,0,0,0,0,-0.624580103747158,-2.85393965377155,1
0,0,0,0,0,-2.13049646176532,-3.98840310762491,1
0,0,0,0,0,0.629033168990027,-0.920108641000603,1
0,0,0,0,0,-0.409931191671295,-3.14751882897717,1
0,0,0,0,0,-0.822916961465359,-2.63937831494683,1
0,1,-99,-99,-99,1.80520551943497,-2.78319521902818,1
0,1,-99,-99,-99,0.618875324213816,-2.29077615405465,1
0,0,0,0,0,-1.39692547489902,-3.91352996199262,1
0,0,0,0,0,-0.150063812986431,-1.69649688756753,1
0,0,0,0,0,-1.91791769906077,-1.45375794190748,1
0,0,0,0,0,0.362198608963042,-2.23450951730774,1
0,1,-99,-99,-99,-1.45020292873901,-3.39254394664008,1
0,1,-99,-99,-99,1.69058192742573,-1.23080121724151,1
0,0,0,0,0,-1.06692426604116,-2.7384352618849,1
0,0,0,0,1,1.082630255508,-2.18797579685343,1
0,0,0,0,0,0.196536008937949,-3.04740598328913,1
0,0,0,1,-99,0.751874867295409,-0.804365143573072,1
0,0,0,0,0,0.0315785558062681,-2.91443853009728,1
0,0,0,0,0,-0.38818498600487,-4.78230430239454,1
0,1,-99,-99,-99,1.47999076533086,-1.77307754068499,1
1,-99,-99,-99,-99,0.220038732514293,0.200936145585148,1
0,0,0,0,0,0.197988368418724,-2.21805464086965,1
0,0,0,1,-99,-0.878037693990351,-0.463823328319976,1
0,0,0,0,0,-0.0977160686507124,-1.72663167535806,1
0,0,0,0,0,-0.320358183176417,-2.42282132823642,1
0,0,0,0,0,-0.514634468878628,-4.28798689196412,1
0,0,0,1,-99,0.873423630479543,-3.12969326985064,1
0,0,0,0,0,0.390702984329847,-5.10742083065921,1
0,0,0,0,0,0.447924564622663,-3.64483048983109,1
0,0,0,1,-99,-0.953224177650443,-2.35698651644871,1
0,0,0,0,0,1.05667068183923,-1.20110177269438,1
0,0,0,0,0,-1.90315091671194,-3.75671597056737,1
0,0,0,0,0,0.0460191529627994,-2.23506096635562,1
0,0,1,-99,-99,1.93275720651721,-2.39604594020506,1
0,0,0,0,0,-1.2723823140546,-4.91095303096551,1
0,0,0,0,0,-0.805493312797355,-5.40587345141378,1
0,0,0,1,-99,0.32528106824215,-2.84368544333569,1
0,0,0,0,0,0.375447365411963,-2.92525314849471,1
0,0,0,0,0,-0.440245534800915,-4.02112303874228,1
0,0,0,0,1,1.04100687458425,-3.06590634816184,1
1,-99,-99,-99,-99,0.473066018332824,-1.75690700556999,1
1,-99,-99,-99,-99,0.118479199865705,-0.780096035217887,1
0,0,0,1,-99,1.46697721134317,-3.44497965487887,1
0,0,0,0,0,-1.02286028435765,-4.54936448309718,1
0,0,0,0,0,-0.293641219725289,-3.14972428765738,1
0,0,0,0,0,-0.460360004800653,-3.81285596286309,1
0,0,0,0,0,-2.20691717972653,-2.8992257118027,1
1,-99,-99,-99,-99,0.718712175446178,-0.0533152270356934,1
0,0,0,0,0,-0.750072700313788,-4.14514803689032,1
0,0,0,0,1,0.142032171201636,-2.80674364535036,1
0,0,0,0,0,-0.776537074657274,-2.88643864372991,1
0,0,0,0,0,-1.2406685783571,-6.29010481401829,1
0,0,0,0,0,-1.08791886399744,-3.95786800374004,1
0,1,-99,-99,-99,2.02839790689828,-2.19043557549196,1
0,0,0,0,0,0.658751688927701,-4.23198373614791,1
0,1,-99,-99,-99,-1.12117865800046,-3.4596190024257,1
0,0,0,0,0,-0.362569322830392,-2.07946963860204,1
0,0,0,0,0,0.470431401299387,-5.78221026335636,1
0,0,0,0,0,-1.17311090863954,-1.43434909980335,1
0,0,0,0,0,-0.0962973578473788,-3.66523451014593,1
0,0,0,1,-99,-0.719033773144295,-3.1158456356992,1
0,0,0,0,0,-1.64979632561728,-4.46270824950396,1
0,0,0,0,0,0.437375476671238,-3.5675537883135,1
0,0,1,-99,-99,0.0877658167453878,-3.69172268380498,1
0,0,0,0,0,-0.10256886213458,-2.04896060670362,1
