0,1,-99,-99,-99,-0.246010671242558,-3.96204498103493,1
0,1,-99,-99,-99,0.233184238511654,-2.79994035586357,1
1,-99,-99,-99,-99,-0.0498371805328024,-3.37234131309703,1
0,0,0,0,0,-1.24545949311856,-4.0054983544703,1
0,0,0,1,-99,-0.372135924991806,-2.28749695064723,1
0,1,-99,-99,-99,-0.33006321873528,-0.0328809860406032,1
1,-99,-99,-99,-99,0.455071787855476,-1.5130401506207,1
0,0,0,0,0,0.731583630350202,-1.82566679860935,1
0,0,0,0,0,-0.588461467679624,-2.13812747674291,1
0,0,0,0,0,-0.605936355093475,-1.03528908362643,1
0,0,0,1,-99,-0.32184593325655,-1.33068287583282,1
0,0,0,0,0,-1.48125631861441,-5.60614816218741,1
1,-99,-99,-99,-99,1.2781044766942,-1.72071166543141,1
0,0,0,0,0,0.851571912257085,-1.44261678422978,1
0,0,0,0,1,-0.371540457505245,-2.15987128697388,1
0,1,-99,-99,-99,1.74695987965389,-0.972310585447909,1
0,0,0,0,0,-1.65598379487297,-3.40343334298897,1
0,0,0,0,0,-1.52430807059541,-3.46061612212,1
0,0,0,0,0,0.842679329462902,-2.462852103747,1
0,0,1,-99,-99,0.117910722438222,-3.0593034894314,1
1,-99,-99,-99,-99,1.15187320656542,-2.06522696644598,1
0,0,0,0,1,0.429759660634424,-1.75030810389699,1
0,0,0,0,0,-1.20871579922825,-4.10608954019185,1
0,0,0,0,0,-0.722551063492918,-4.08636864519594,1
0,0,0,0,0,-0.558132508013386,-2.79852408574204,1
0,0,1,-99,-99,-1.23256707957592,-1.52945024249724,1
0,0,0,0,0,-1.29465057431169,-4.10214480311465,1
0,0,0,0,0,-1.4134730740232,-3.5736895318939,1
0,0,0,0,0,-0.117539888141365,-3.43442324635106,1
0,0,0,0,0,1.04361304558405,-2.85507171717649,1
0,0,0,0,0,-2.14874197619074,-4.28489193019608,1
0,0,0,0,0,0.631890074669191,-0.970644119215566,1
0,0,0,0,0,-0.548455339492341,-1.83371957556716,1
0,0,0,0,0,-0.741060951446944,-4.34486275225421,1
0,1,-99,-99,-99,0.460404812255052,-2.20256996700039,1
1,-99,-99,-99,-99,1.87442289460894,-2.18541150809976,1
0,0,0,0,0,-0.124609193205131,-4.31891130765948,1
0,0,0,0,0,1.696448342524,-2.11641670334241,1
0,0,0,0,0,0.0132138815905775,-3.01957195895223,1
0,1,-99,-99,-99,0.466074051470169,-2.96987088601526,1
0,0,0,0,0,-0.680574461474614,-5.35893111050652,1
0,0,0,1,-99,0.583208233186264,-5.21373254641658,1
0,0,0,1,-99,0.29592287762939,-2.1994679073884,1
1,-99,-99,-99,-99,-0.579124528067511,-2.45611197218798,1
0,0,0,0,0,-1.72182103660709,-3.98147214935797,1
0,0,0,0,0,0.252603862969588,-1.85331018298248,1
0,0,0,0,0,0.622305965305797,-5.02113413011069,1
0,1,-99,-99,-99,1.23549793139294,-1.91036396790379,1
0,0,0,0,0,0.689394119753039,-5.12500288489583,1
0,0,0,0,0,0.635103342669133,-4.18286582587204,1
0,0,0,0,0,0.0453643700614187,-3.42602748205277,1
0,0,0,0,0,-0.749119985609728,-4.02520355571812,1
1,-99,-99,-99,-99,0.861404640508637,-1.27413307917565,1
0,0,0,1,-99,0.907972308684995,-2.83804505945171,1
0,0,1,-99,-99,0.045179954986096,-4.20502605314089,1
0,0,0,1,-99,0.917135407973609,-0.659685032210085,1
1,-99,-99,-99,-99,1.79285273841855,-2.33071171006148,1
0,0,0,0,0,-0.735370808787195,-0.646136729486651,1
0,0,0,0,0,-0.163224334661103,-4.10516451196031,1
0,0,0,0,0,0.2990642876286,-1.75304246153547,1
0,1,-99,-99,-99,0.896223196547732,-1.06755108435792,1
0,0,0,0,0,-1.28493025004543,-4.60186925986297,1
0,0,0,0,0,0.495815746695429,-4.31155784685616,1
0,0,0,0,0,1.2968745811407,-3.24278533165285,1
0,0,0,0,0,1.16890425268089,-1.9064538164439,1
0,0,0,0,0,0.825566488774083,-3.533368266332,1
0,0,0,0,0,-0.286293089563864,-5.55404657884351,1
1,-99,-99,-99,-99,-0.0209592122532146,-4.53858025569512,1
